"飯店縣市","入住日期","退房日期","訂房日期","訂房數量","交易金額","歲數","性別","所在地址","IsForeigner"
"花蓮縣",2014/08/13,2014/08/14,"2014/6/20 下午 09:42:20",1,3360,39,"男","苗粟縣","本國"
"花蓮縣",2014/07/31,2014/08/01,"2014/6/21 上午 01:00:21",1,3360,38,"男","桃園縣","本國"
"台南市",2014/07/02,2014/07/03,"2014/6/21 上午 10:52:21",1,7040,46,"男","新北市","本國"
"台南市",2014/08/03,2014/08/04,"2014/6/21 上午 10:58:21",1,5500,49,"女","新北市","本國"
"臺東縣",2014/07/09,2014/07/10,"2014/6/21 上午 11:52:30",1,2200,30,"女","台北市","本國"
"台南市",2014/07/18,2014/07/19,"2014/6/21 下午 05:23:21",1,3500,62,"女","桃園縣","本國"
"花蓮縣",2014/08/26,2014/08/27,"2014/6/21 下午 09:39:21",1,3360,45,"男","非台灣地區","外國"
"台南市",2014/06/26,2014/06/27,"2014/6/21 下午 10:25:21",1,3500,64,"女","祖祠路","本國"
"台南市",2014/07/10,2014/07/11,"2014/6/22 下午 05:01:22",1,4799,41,"女","新北市","本國"
"臺東縣",2014/07/01,2014/07/02,"2014/6/22 下午 08:35:22",1,2100,39,"女","非台灣地區","外國"
"台南市",2014/06/29,2014/06/30,"2014/6/22 下午 09:30:22",1,5800,48,"男","台中市","本國"
"台南市",2014/06/27,2014/06/28,"2014/6/22 下午 10:44:22",1,3500,43,"男","新北市","本國"
"台南市",2014/07/07,2014/07/08,"2014/6/22 下午 12:15:22",1,6000,43,"女","台北市","本國"
"台南市",2014/08/15,2014/08/16,"2014/6/23 下午 01:17:23",1,3500,40,"男","新北市","本國"
"台南市",2014/08/15,2014/08/16,"2014/6/23 下午 01:21:23",1,3500,40,"女","新竹市","本國"
"台南市",2014/07/06,2014/07/08,"2014/6/23 下午 01:39:28",1,5200,19,"女","新北市","本國"
"台南市",2014/08/03,2014/08/04,"2014/6/23 下午 03:28:23",1,4599,44,"女","非台灣地區","外國"
"台南市",2014/08/03,2014/08/04,"2014/6/23 下午 03:36:23",4,13196,44,"男","台北市","本國"
"台南市",2014/08/03,2014/08/04,"2014/6/23 下午 03:39:23",2,6598,44,"男","屏東縣","本國"
"台南市",2014/08/11,2014/08/12,"2014/6/23 下午 04:04:23",1,5400,37,"男","非台灣地區","外國"
"台南市",2014/08/03,2014/08/04,"2014/6/23 下午 04:07:23",1,4599,44,"男","台南市","本國"
"臺東縣",2014/06/26,2014/06/27,"2014/6/23 下午 04:40:23",1,2200,49,"男","新北市","本國"
"台南市",2014/07/19,2014/07/20,"2014/6/23 下午 08:34:23",2,15000,41,"女","花蓮縣","本國"
"台南市",2014/06/30,2014/07/01,"2014/6/23 下午 10:05:23",1,3780,45,"男","台北市","本國"
"台南市",2014/07/19,2014/07/20,"2014/6/23 下午 10:19:23",3,12000,48,"女","台南市","本國"
"花蓮縣",2014/08/31,2014/09/01,"2014/6/24 上午 01:50:24",2,6720,36,"男","桃園縣","本國"
"臺東縣",2014/06/26,2014/06/27,"2014/6/24 上午 07:43:24",1,1800,25,"女","非台灣地區","外國"
"台南市",2014/08/03,2014/08/04,"2014/6/24 上午 08:40:24",1,3299,44,"男","新竹縣","本國"
"臺東縣",2014/07/06,2014/07/07,"2014/6/24 上午 08:51:12",1,2200,43,"男","新北市","本國"
"台南市",2014/08/09,2014/08/10,"2014/6/24 上午 09:51:24",1,7000,54,"男","高雄市","本國"
"台南市",2014/07/14,2014/07/15,"2014/6/24 上午 10:40:24",1,3200,53,"男","臺東縣","本國"
"臺東縣",2014/06/27,2014/06/28,"2014/6/24 上午 12:03:24",1,1800,41,"男","桃園縣","本國"
"台南市",2014/08/11,2014/08/12,"2014/6/24 下午 01:50:24",1,7040,41,"男","新北市","本國"
"台南市",2014/08/24,2014/08/25,"2014/6/24 下午 02:00:24",1,5500,45,"男","桃園縣","本國"
"台南市",2014/07/02,2014/07/03,"2014/6/24 下午 06:14:24",1,4560,51,"男","台中市","本國"
"台南市",2014/07/14,2014/07/15,"2014/6/24 下午 07:00:24",1,5500,51,"男","台北市","本國"
"臺東縣",2014/07/21,2014/07/22,"2014/6/24 下午 10:37:24",1,3920,40,"女","新北市","本國"
"台南市",2014/06/29,2014/06/30,"2014/6/24 下午 10:45:24",1,3500,46,"男","非台灣地區","外國"
"台南市",2014/07/08,2014/07/09,"2014/6/24 下午 12:59:24",1,4799,45,"女","台北市","本國"
"台南市",2014/07/11,2014/07/12,"2014/6/25 上午 08:16:25",1,6000,51,"女","桃園縣","本國"
"花蓮縣",2014/08/05,2014/08/06,"2014/6/25 下午 01:35:25",1,3360,45,"女","台北市","本國"
"台南市",2014/06/30,2014/07/01,"2014/6/25 下午 02:20:25",1,3500,58,"男","台中市","本國"
"台南市",2014/07/07,2014/07/08,"2014/6/25 下午 10:23:25",1,4799,42,"男","新北市","本國"
"台南市",2014/08/01,2014/08/02,"2014/6/26 上午 06:32:26",1,2499,36,"女","桃園縣","本國"
"台南市",2014/08/10,2014/08/11,"2014/6/26 上午 11:09:26",2,14080,27,"女","非台灣地區","外國"
"台南市",2014/07/31,2014/08/01,"2014/6/26 上午 11:30:26",1,6000,44,"男","高雄市","本國"
"花蓮縣",2014/08/04,2014/08/05,"2014/6/26 上午 12:52:26",1,3360,46,"男","嘉義市","本國"
"台南市",2014/08/06,2014/08/07,"2014/6/26 下午 03:13:26",1,4599,41,"女","雲林縣","本國"
"台南市",2014/07/24,2014/07/26,"2014/6/26 下午 04:17:26",1,11600,56,"男","台南市","本國"
"台南市",2014/07/11,2014/07/12,"2014/6/26 下午 11:21:26",1,3500,47,"男","新竹市","本國"
"台南市",2014/07/25,2014/07/26,"2014/6/26 下午 11:32:26",1,2600,34,"男","新竹縣","本國"
"台南市",2014/07/14,2014/07/15,"2014/6/27 上午 09:02:55",1,5800,53,"男","台中市","本國"
"台南市",2014/07/14,2014/07/15,"2014/6/27 上午 11:36:27",1,4320,66,"女","新北市","本國"
"臺東縣",2014/06/30,2014/07/02,"2014/6/27 下午 11:07:27",1,4400,46,"女","新竹市","本國"
"台南市",2014/07/29,2014/07/30,"2014/6/28 上午 08:17:24",2,8640,52,"男","台中市","本國"
"台南市",2014/06/29,2014/06/30,"2014/6/28 上午 11:48:28",1,2600,46,"男","新北市","本國"
"台南市",2014/07/25,2014/07/26,"2014/6/28 上午 12:01:28",1,2600,44,"女","新北市","本國"
"台南市",2014/07/23,2014/07/24,"2014/6/28 下午 03:46:21",1,5500,50,"女","台北市","本國"
"台南市",2014/07/11,2014/07/12,"2014/6/28 下午 04:14:28",1,5120,32,"女","台北市","本國"
"花蓮縣",2014/08/05,2014/08/06,"2014/6/28 下午 06:08:20",1,3360,48,"女","新北市","本國"
"花蓮縣",2014/08/12,2014/08/13,"2014/6/28 下午 09:54:28",1,3360,43,"男","台中市","本國"
"台南市",2014/08/16,2014/08/17,"2014/6/29 上午 10:25:29",1,6300,50,"男","臺東縣","本國"
"台南市",2014/08/04,2014/08/05,"2014/6/29 下午 03:46:29",1,4560,30,"男","台北市","本國"
"台南市",2014/07/13,2014/07/15,"2014/6/29 下午 06:08:29",1,4998,44,"女","新北市","本國"
"台南市",2014/07/12,2014/07/13,"2014/6/29 下午 09:21:29",1,8800,38,"男","新北市","本國"
"花蓮縣",2014/07/21,2014/07/22,"2014/6/3 上午 08:19:03",1,3360,39,"男","新北市","本國"
"台南市",2014/08/10,2014/08/11,"2014/6/3 下午 01:08:03",1,6000,46,"男","高雄市","本國"
"花蓮縣",2014/07/16,2014/07/17,"2014/6/3 下午 03:36:03",1,3360,47,"男","桃園縣","本國"
"花蓮縣",2014/08/22,2014/08/23,"2014/6/3 下午 07:13:03",1,3360,55,"女","台中市","本國"
"台北市",2014/08/21,2014/08/24,"2014/6/3 下午 09:16:03",2,18200,37,"男","台北市","本國"
"台南市",2014/07/03,2014/07/05,"2014/6/3 下午 10:18:03",1,4998,70,"男","台北市","本國"
"台南市",2014/07/04,2014/07/05,"2014/6/3 下午 11:30:03",1,4799,52,"女","花蓮縣","本國"
"台南市",2014/06/09,2014/06/10,"2014/6/3 下午 11:45:03",1,5800,57,"女","台中市","本國"
"台南市",2014/07/06,2014/07/08,"2014/6/30 上午 08:34:30",1,5200,33,"女","南投縣","本國"
"台南市",2014/08/25,2014/08/26,"2014/6/30 上午 09:08:30",2,6400,48,"女","台中市","本國"
"花蓮縣",2014/08/21,2014/08/22,"2014/6/30 上午 11:09:30",2,6720,49,"女","新北市","本國"
"台南市",2014/07/07,2014/07/08,"2014/6/30 下午 01:41:24",1,4560,49,"男","台南市","本國"
"台南市",2014/07/13,2014/07/14,"2014/6/30 下午 01:42:31",1,3500,45,"男","桃園縣","本國"
"台南市",2014/07/08,2014/07/09,"2014/6/30 下午 01:43:18",1,2499,51,"女","新北市","本國"
"台南市",2014/07/06,2014/07/07,"2014/6/30 下午 07:09:30",1,2499,16,"男","新北市","本國"
"台南市",2014/07/25,2014/07/26,"2014/6/30 下午 11:18:30",1,3500,35,"男","新北市","本國"
"台南市",2014/07/17,2014/07/19,"2014/6/30 下午 11:37:30",1,5200,38,"男","台北市","本國"
"台南市",2014/07/03,2014/07/04,"2014/6/4 上午 08:42:22",1,2499,34,"女","非台灣地區","外國"
"台南市",2014/07/01,2014/07/03,"2014/6/4 下午 02:32:04",1,14080,38,"男","新北市","本國"
"台南市",2014/06/24,2014/06/25,"2014/6/4 下午 06:21:04",1,6160,35,"男","桃園縣","本國"
"花蓮縣",2014/06/09,2014/06/10,"2014/6/4 下午 07:42:04",1,2880,43,"男","台中市","本國"
"台南市",2014/07/14,2014/07/15,"2014/6/4 下午 07:42:04",1,3500,46,"男","新北市","本國"
"台南市",2014/06/27,2014/06/28,"2014/6/4 下午 08:14:04",1,5800,38,"男","南投縣","本國"
"台南市",2014/08/23,2014/08/24,"2014/6/4 下午 10:08:04",3,16200,46,"女","新北市","本國"
"台南市",2014/06/06,2014/06/07,"2014/6/4 下午 12:59:04",1,3500,34,"女","非台灣地區","外國"
"花蓮縣",2014/07/18,2014/07/19,"2014/6/5 上午 08:33:05",1,3360,47,"男","新北市","本國"
"花蓮縣",2014/07/21,2014/07/22,"2014/6/5 下午 03:31:05",1,3360,40,"女","新北市","本國"
"台南市",2014/06/09,2014/06/10,"2014/6/5 下午 03:45:05",1,2800,35,"女","台北市","本國"
"台南市",2014/08/08,2014/08/09,"2014/6/5 下午 04:11:05",1,5500,53,"男","新竹縣","本國"
"臺東縣",2014/07/14,2014/07/15,"2014/6/5 下午 04:16:05",1,3920,43,"女","雲林縣","本國"
"台南市",2014/06/21,2014/06/22,"2014/6/5 下午 04:31:05",2,15840,59,"男","台南市","本國"
"台南市",2014/07/20,2014/07/21,"2014/6/5 下午 09:35:05",1,4560,49,"男","新北市","本國"
"花蓮縣",2014/08/22,2014/08/23,"2014/6/5 下午 12:50:05",1,3360,47,"男","台北市","本國"
"臺東縣",2014/06/23,2014/06/24,"2014/6/6 上午 08:57:06",1,3360,53,"男","非台灣地區","外國"
"花蓮縣",2014/08/19,2014/08/20,"2014/6/6 上午 10:02:06",1,3360,44,"女","高雄市","本國"
"花蓮縣",2014/08/05,2014/08/06,"2014/6/6 上午 10:43:06",1,3360,36,"女","台北市","本國"
"臺東縣",2014/08/07,2014/08/08,"2014/6/6 上午 11:06:06",1,2100,61,"男","新竹市","本國"
"花蓮縣",2014/06/15,2014/06/16,"2014/6/6 上午 11:17:06",1,2880,42,"男","彰化縣","本國"
"花蓮縣",2014/07/22,2014/07/23,"2014/6/6 上午 11:17:33",1,3360,27,"男","台北市","本國"
"花蓮縣",2014/08/18,2014/08/19,"2014/6/6 上午 12:33:06",1,3360,42,"女","台北市","本國"
"台南市",2014/06/12,2014/06/13,"2014/6/6 下午 04:12:06",1,3500,52,"男","台中市","本國"
"台南市",2014/06/27,2014/06/28,"2014/6/6 下午 04:36:23",1,2600,41,"女","新北市","本國"
"台南市",2014/06/13,2014/06/14,"2014/6/6 下午 07:55:06",1,3500,52,"男","台北市","本國"
"台南市",2014/06/08,2014/06/09,"2014/6/6 下午 09:32:06",1,3500,48,"女","新竹縣","本國"
"台南市",2014/06/26,2014/06/27,"2014/6/6 下午 12:03:06",1,3099,39,"男","新竹市","本國"
"台北市",2014/09/06,2014/09/08,"2014/6/6 下午 12:47:06",1,6000,46,"男","高雄市","本國"
"台南市",2014/06/27,2014/06/28,"2014/6/7 上午 01:17:07",2,8598,49,"女","新北市","本國"
"台南市",2014/06/27,2014/06/28,"2014/6/7 上午 01:24:07",1,3099,49,"女","嘉義市","本國"
"臺東縣",2014/08/04,2014/08/05,"2014/6/7 上午 09:07:07",1,3920,45,"女","新北市","本國"
"台南市",2014/06/21,2014/06/22,"2014/6/7 上午 09:38:07",1,4860,34,"女","新北市","本國"
"台南市",2014/07/04,2014/07/05,"2014/6/7 上午 09:38:07",2,7000,38,"女","新竹縣","本國"
"台南市",2014/08/27,2014/08/28,"2014/6/7 上午 12:35:37",1,3099,44,"女","台北市","本國"
"台南市",2014/06/14,2014/06/15,"2014/6/7 下午 04:41:07",1,4000,26,"男","台北市","本國"
"台南市",2014/07/03,2014/07/04,"2014/6/7 下午 08:14:07",1,2499,38,"男","高雄市","本國"
"花蓮縣",2014/08/23,2014/08/24,"2014/6/7 下午 08:26:07",1,4320,49,"男","嘉義縣","本國"
"花蓮縣",2014/08/11,2014/08/12,"2014/6/7 下午 10:24:07",1,3360,49,"男","新竹縣","本國"
"台南市",2014/08/01,2014/08/02,"2014/6/8 下午 05:27:08",1,5500,30,"男","台南市","本國"
"台北市",2014/08/12,2014/08/15,"2014/6/8 下午 07:12:08",2,17400,57,"女","新北市","本國"
"台南市",2014/07/03,2014/07/04,"2014/6/8 下午 09:54:08",1,2600,30,"女","新竹縣","本國"
"花蓮縣",2014/08/19,2014/08/20,"2014/6/8 下午 11:32:08",1,3360,42,"女","台中市","本國"
"台南市",2014/06/20,2014/06/21,"2014/6/8 下午 11:42:27",1,2499,58,"女","新北市","本國"
"花蓮縣",2014/07/21,2014/07/22,"2014/6/9 下午 02:22:09",1,3360,52,"男","彰化縣","本國"
"台南市",2014/06/11,2014/06/12,"2014/6/9 下午 02:50:09",1,3500,34,"男","台北市","本國"
"臺東縣",2014/07/09,2014/07/10,"2014/6/9 下午 04:56:01",1,3920,54,"男","臺東縣","本國"
"台南市",2014/08/03,2014/08/04,"2014/6/9 下午 07:32:09",3,18000,44,"男","台南市","本國"
"台南市",2014/06/23,2014/06/24,"2014/6/9 下午 12:06:51",1,2499,46,"女","高雄市","本國"
"台南市",2014/07/24,2014/07/25,"2014/7/1 上午 09:14:30",1,6000,37,"女","台南市","本國"
"台南市",2014/08/15,2014/08/17,"2014/7/1 上午 09:44:17",1,12100,45,"男","雲林縣","本國"
"台南市",2014/08/07,2014/08/09,"2014/7/1 上午 10:23:01",1,8598,38,"男","彰化縣","本國"
"台南市",2014/07/15,2014/07/16,"2014/7/1 上午 10:36:01",1,2499,46,"女","桃園縣","本國"
"台南市",2014/07/03,2014/07/04,"2014/7/1 下午 03:42:01",1,6000,46,"男","新北市","本國"
"台南市",2014/07/24,2014/07/26,"2014/7/1 下午 05:06:01",1,9598,44,"女","台南市","本國"
"台南市",2014/08/15,2014/08/16,"2014/7/1 下午 08:22:01",1,3099,45,"男","台北市","本國"
"台南市",2014/07/07,2014/07/08,"2014/7/1 下午 09:45:01",1,4000,50,"男","彰化縣","本國"
"台北市",2014/09/19,2014/09/21,"2014/7/1 下午 10:27:01",1,6600,34,"女","非台灣地區","外國"
"台南市",2014/08/07,2014/08/09,"2014/7/1 下午 12:17:01",1,8598,38,"男","新北市","本國"
"台南市",2014/08/07,2014/08/09,"2014/7/1 下午 12:23:01",1,6598,38,"女","非台灣地區","外國"
"台南市",2014/08/18,2014/08/19,"2014/7/1 下午 12:40:01",1,5120,48,"女","宜蘭縣","本國"
"台北市",2014/07/15,2014/07/16,"2014/7/10 上午 09:11:06",1,3100,50,"女","彰化縣","本國"
"台南市",2014/07/29,2014/07/30,"2014/7/10 上午 09:46:10",1,6000,50,"男","南投縣","本國"
"台南市",2014/09/07,2014/09/08,"2014/7/10 上午 12:22:10",3,20700,42,"男","桃園縣","本國"
"台南市",2014/08/30,2014/08/31,"2014/7/10 下午 01:25:10",1,5299,37,"女","桃園縣","本國"
"台南市",2014/07/15,2014/07/16,"2014/7/10 下午 02:04:10",1,3500,37,"女","桃園縣","本國"
"台南市",2014/07/24,2014/07/25,"2014/7/10 下午 02:06:57",1,6000,61,"女","高雄市","本國"
"台南市",2014/07/15,2014/07/16,"2014/7/10 下午 04:15:10",2,12000,43,"女","桃園縣","本國"
"台南市",2014/08/01,2014/08/02,"2014/7/10 下午 04:43:10",1,4299,46,"男","桃園縣","本國"
"台南市",2014/08/01,2014/08/02,"2014/7/10 下午 04:59:10",1,3099,46,"女","台北市","本國"
"台南市",2014/08/07,2014/08/08,"2014/7/10 下午 05:01:10",1,5199,47,"女","新北市","本國"
"台南市",2014/09/07,2014/09/08,"2014/7/11 上午 09:05:23",1,4860,45,"女","彰化縣","本國"
"台南市",2014/07/22,2014/07/23,"2014/7/11 上午 09:07:01",1,4320,63,"女","台北市","本國"
"台南市",2014/08/24,2014/08/25,"2014/7/11 下午 04:05:11",1,6000,44,"女","新北市","本國"
"台南市",2014/07/16,2014/07/17,"2014/7/11 下午 10:32:11",1,3500,42,"男","苗粟縣","本國"
"台南市",2014/08/24,2014/08/25,"2014/7/12 上午 07:43:12",1,5199,44,"男","台中市","本國"
"台南市",2014/08/08,2014/08/09,"2014/7/12 上午 08:10:52",2,7000,60,"女","桃園縣","本國"
"台南市",2014/08/04,2014/08/05,"2014/7/12 上午 08:14:07",1,5800,46,"女","苗粟縣","本國"
"台南市",2014/08/08,2014/08/09,"2014/7/12 上午 10:51:12",1,5800,51,"女","桃園縣","本國"
"台南市",2014/07/23,2014/07/24,"2014/7/12 上午 11:25:12",1,6000,43,"女","宜蘭縣","本國"
"台南市",2014/08/22,2014/08/23,"2014/7/12 下午 01:38:12",1,5500,31,"女","高雄市","本國"
"台南市",2014/07/16,2014/07/17,"2014/7/12 下午 02:25:12",1,3500,38,"男","桃園縣","本國"
"台南市",2014/08/10,2014/08/11,"2014/7/12 下午 10:28:12",1,4599,44,"男","台中市","本國"
"台南市",2014/08/10,2014/08/11,"2014/7/12 下午 10:33:12",1,3299,44,"男","屏東縣","本國"
"台南市",2014/07/14,2014/07/15,"2014/7/12 下午 11:54:12",2,7000,36,"女","台南市","本國"
"台南市",2014/09/26,2014/09/27,"2014/7/12 下午 12:25:12",1,6160,49,"男","新北市","本國"
"台南市",2014/09/26,2014/09/27,"2014/7/12 下午 12:32:12",1,2800,49,"女","縣市中","本國"
"台南市",2014/09/26,2014/09/27,"2014/7/12 下午 12:43:12",1,3780,49,"男","非台灣地區","外國"
"台南市",2014/09/26,2014/09/27,"2014/7/12 下午 12:48:12",1,3780,49,"男","台北市","本國"
"台南市",2014/08/24,2014/08/25,"2014/7/13 上午 09:53:10",1,4599,50,"女","台中市","本國"
"台南市",2014/07/16,2014/07/17,"2014/7/13 上午 10:37:13",1,7040,43,"女","嘉義市","本國"
"台南市",2014/08/01,2014/08/02,"2014/7/13 下午 03:51:13",1,4799,55,"男","台北市","本國"
"台南市",2014/08/14,2014/08/15,"2014/7/13 下午 09:51:13",1,2499,40,"男","台北市","本國"
"台南市",2014/08/15,2014/08/16,"2014/7/13 下午 09:56:13",1,3299,40,"男","台北市","本國"
"台南市",2014/07/27,2014/07/28,"2014/7/14 上午 08:27:14",1,3500,44,"男","屏東縣","本國"
"台南市",2014/07/29,2014/07/30,"2014/7/14 上午 09:33:14",2,12000,48,"女","宜蘭縣","本國"
"台南市",2014/08/03,2014/08/05,"2014/7/14 下午 01:30:14",1,4998,45,"男","台北市","本國"
"花蓮縣",2014/08/27,2014/08/28,"2014/7/14 下午 04:37:14",1,3360,50,"女","臺東縣","本國"
"台南市",2014/08/16,2014/08/17,"2014/7/14 下午 07:17:14",1,4000,46,"女","非台灣地區","外國"
"台南市",2014/08/17,2014/08/18,"2014/7/14 下午 07:56:14",1,3299,46,"男","彰化縣","本國"
"台南市",2014/09/18,2014/09/19,"2014/7/14 下午 09:40:14",1,2800,41,"男","新北市","本國"
"台南市",2014/07/15,2014/07/16,"2014/7/14 下午 12:38:14",1,3099,54,"女","雲林縣","本國"
"花蓮縣",2014/07/30,2014/07/31,"2014/7/15 上午 01:37:15",1,3360,54,"女","新竹縣","本國"
"台南市",2014/08/02,2014/08/03,"2014/7/15 上午 09:40:15",1,8800,45,"男","新北市","本國"
"台南市",2014/08/01,2014/08/02,"2014/7/15 上午 09:52:15",1,4599,42,"男","新北市","本國"
"花蓮縣",2014/08/28,2014/08/29,"2014/7/15 下午 05:16:17",1,3360,43,"男","台北市","本國"
"台南市",2014/08/30,2014/08/31,"2014/7/15 下午 09:49:15",1,4000,42,"男","高雄市","本國"
"台南市",2014/08/02,2014/08/03,"2014/7/16 上午 08:53:17",1,7000,39,"女","台中市","本國"
"台南市",2014/07/29,2014/07/30,"2014/7/16 上午 08:53:58",1,3200,43,"女","新北市","本國"
"台南市",2014/08/01,2014/08/02,"2014/7/16 上午 11:28:16",1,4599,44,"女","新竹市","本國"
"台南市",2014/08/05,2014/08/06,"2014/7/16 下午 02:59:16",1,3299,42,"女","桃園縣","本國"
"台南市",2014/08/16,2014/08/17,"2014/7/16 下午 04:14:05",3,12000,39,"男","桃園縣","本國"
"台南市",2014/08/16,2014/08/17,"2014/7/16 下午 04:14:36",3,12000,39,"女","澎湖縣","本國"
"台南市",2014/08/17,2014/08/20,"2014/7/16 下午 04:15:10",1,9897,39,"女","台南市","本國"
"台南市",2014/08/17,2014/08/18,"2014/7/16 下午 04:15:38",3,9897,39,"女","彰化縣","本國"
"台南市",2014/09/04,2014/09/05,"2014/7/16 下午 11:09:16",1,6160,34,"男","新北市","本國"
"台南市",2014/08/22,2014/08/23,"2014/7/17 上午 11:13:17",1,3099,44,"女","桃園縣","本國"
"台南市",2014/08/22,2014/08/23,"2014/7/17 上午 11:18:17",1,4299,44,"女","高雄市","本國"
"台南市",2014/07/28,2014/07/29,"2014/7/17 上午 11:45:17",1,7040,38,"女","桃園縣","本國"
"台南市",2014/07/23,2014/07/24,"2014/7/17 上午 12:01:17",1,6000,45,"女","嘉義市","本國"
"台南市",2014/08/14,2014/08/15,"2014/7/17 下午 02:29:17",1,3299,41,"男","雲林縣","本國"
